Fecha,Servicio,Instalacion,Usos
"2005-11-01","Transporte","TC-Tarifa Reducida","25069"
"2005-11-01","Transporte","TT-Tarifa Normal","427247"
"2005-12-01","Gijón Bici","Gijón Bici","1308"
"2005-12-01","Mediatecas","Adultos","8507"
"2005-12-01","Mediatecas","Infantiles","954"
"2005-12-01","ORA","ORA","14210"
"2005-12-01","Piscinas","Piscina Coto Control","5262"
"2005-12-01","Piscinas","Piscina La Calzada Control","3455"
"2005-12-01","Piscinas","Piscina Llano Control","6468"
"2005-12-01","Piscinas","Piscina Moreda Control","3547"
"2005-12-01","Piscinas","Piscina Panchano Control","2386"
"2005-12-01","Piscinas","Piscina Pumarin Control","1278"
"2005-12-01","Préstamos bibliotecas","Adultos","16784"
"2005-12-01","Préstamos bibliotecas","Infantiles","4242"
"2005-12-01","Transporte","Tarjeta Turística","98"
"2005-12-01","Transporte","TC-Tarifa Empleado","2780"
"2005-12-01","Transporte","TC-Tarifa Empleado Emtusa","264"
"2005-12-01","Transporte","TC-Tarifa Familiar Emtusa","8009"
"2005-12-01","Transporte","TC-Tarifa Gratuita","18603"
"2005-12-01","Transporte","TC-Tarifa IES","1975"
"2005-12-01","Transporte","TC-Tarifa JOP","1003"
"2005-12-01","Transporte","TC-Tarifa Mayores de 65","125770"
"2005-12-01","Transporte","TC-Tarifa Menores de 26","174848"
"2005-12-01","Transporte","TC-Tarifa Normal","240551"
"2005-12-01","Transporte","TC-Tarifa Reducida","24709"
"2005-12-01","Transporte","TT-Tarifa Normal","372641"
