Fecha,Servicio,Instalacion,Usos
"2006-10-01","Piscinas","Piscina Panchano Control","3158"
"2006-10-01","Piscinas","Piscina Pumarin Control","6342"
"2006-10-01","Préstamos bibliotecas","Adultos","18276"
"2006-10-01","Préstamos bibliotecas","Infantiles","4546"
"2006-10-01","Transporte","Tarjeta Turística","81"
"2006-10-01","Transporte","TC-Abono Mes","91340"
"2006-10-01","Transporte","TC-Abono Mes Mayores de 65","9573"
"2006-10-01","Transporte","TC-Abono Mes Menores de 26","47554"
"2006-10-01","Transporte","TC-Tarifa Empleado","26329"
"2006-10-01","Transporte","TC-Tarifa Empleado Emtusa","9124"
"2006-10-01","Transporte","TC-Tarifa Gratuita","23914"
"2006-10-01","Transporte","TC-Tarifa IES","3009"
"2006-10-01","Transporte","TC-Tarifa JOP","1007"
"2006-10-01","Transporte","TC-Tarifa Mayores de 65","142213"
"2006-10-01","Transporte","TC-Tarifa Menores de 26","164541"
"2006-10-01","Transporte","TC-Tarifa Normal","257789"
"2006-10-01","Transporte","TC-Tarifa Reducida","2977"
"2006-10-01","Transporte","TT-Tarifa Normal","355265"
"2006-11-01","Cimadevilla Centro Control","Campo Valdés","278"
"2006-11-01","Cimadevilla Centro Control","Fermín García Bernardo","301"
"2006-11-01","Cimadevilla con Tarjeta","Campo Valdés","2200"
"2006-11-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2659"
"2006-11-01","Cimadevilla Taxi","Campo Valdés","250"
"2006-11-01","Cimadevilla Taxi","Fermín García Bernardo","385"
"2006-11-01","Gijón Bici","Gijón Bici","2075"
"2006-11-01","Instalaciones Deportivas","Instalaciones Deportivas","28"
"2006-11-01","Mediatecas","Adultos","8417"
"2006-11-01","Mediatecas","Infantiles","763"
"2006-11-01","ORA","ORA","8025"
"2006-11-01","Piscinas","Piscina Coto Control","7028"
"2006-11-01","Piscinas","Piscina La Calzada Control","4331"
"2006-11-01","Piscinas","Piscina Llano Control","8566"
"2006-11-01","Piscinas","Piscina Moreda Control","4798"
"2006-11-01","Piscinas","Piscina Panchano Control","3200"
"2006-11-01","Piscinas","Piscina Pumarin Control","6527"
"2006-11-01","Préstamos bibliotecas","Adultos","18315"
