Fecha,Servicio,Instalacion,Usos
"2017-07-01","Reserva de instalaciones","Edificio Pelayo","21"
"2017-07-01","Reserva de instalaciones","Locales de ensayo para músicos","7"
"2017-07-01","Reserva de instalaciones","Palacio de Deportes","523"
"2017-07-01","Reserva de instalaciones","Piscina Municipal El Coto","1347"
"2017-07-01","Reserva de instalaciones","Piscina Municipal El Llano","3978"
"2017-07-01","Reserva de instalaciones","Piscina Municipal La Camocha","1375"
"2017-07-01","Transporte","Tarjeta ciudadana","980528"
"2017-07-01","Transporte","Tarjeta transporte","142066"
"2017-08-01","10","Informacion Personal","812"
"2017-08-01","10","Instalaciones Deportivas","6"
"2017-08-01","Apertura contenedores orgánicos","Montevil/Nuevo Roces","6821"
"2017-08-01","Apertura contenedores orgánicos","Nuevo Gijón","1320"
"2017-08-01","Apertura contenedores orgánicos","Polígono","4600"
"2017-08-01","Apertura contenedores orgánicos","Viesques","6648"
"2017-08-01","Aseos públicos","Avda Carlos Marx","793"
"2017-08-01","Aseos públicos","Avda del Llano","477"
"2017-08-01","Aseos públicos","C/ Puerto el Pontón","73"
"2017-08-01","Aseos públicos","Cerro Santa Catalina","434"
"2017-08-01","Aseos públicos","Donato Argüelles","1678"
"2017-08-01","Aseos públicos","El Rinconín","1569"
"2017-08-01","Aseos públicos","Jardines de la Reina","1067"
"2017-08-01","Aseos públicos","Molinón-Piles","371"
"2017-08-01","Aseos públicos","Parque de las Palmeras ","134"
"2017-08-01","Aseos públicos","Parque del Cabo San Lorenzo","1047"
"2017-08-01","Aseos públicos","Paseo de Begoña","1603"
"2017-08-01","Aseos públicos","Paseo del Muro, escalera 11","4715"
"2017-08-01","Aseos públicos","Paseo del Muro, escalera 3","3933"
"2017-08-01","Aseos públicos","Paseo del Muro, tostadero","4896"
"2017-08-01","Aseos públicos","Playa de Poniente","2638"
"2017-08-01","Aseos públicos","Playa del Arbeyal","1591"
"2017-08-01","Aseos públicos","Plaza Cataluña","961"
"2017-08-01","Aseos públicos","Plaza San Miguel","1107"
"2017-08-01","Gijón Bici","Gijón Bici","1829"
"2017-08-01","Inscripciones","Cursos","367"
"2017-08-01","Préstamos bibliotecas","Adultos","12610"
"2017-08-01","Préstamos bibliotecas","Infantiles","5901"
"2017-08-01","Reserva de instalaciones","Antigua Pescadería","23"
"2017-08-01","Reserva de instalaciones","Casa Consistorial","46"
"2017-08-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","594"
"2017-08-01","Reserva de instalaciones","Complejo Deportivo La Calzada","2341"
"2017-08-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","1367"
"2017-08-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","4451"
"2017-08-01","Reserva de instalaciones","Edificio Pelayo","23"
"2017-08-01","Reserva de instalaciones","Pabellón de La Tejerona","104"
"2017-08-01","Reserva de instalaciones","Palacio de Deportes","399"
"2017-08-01","Reserva de instalaciones","Piscina Municipal La Camocha","629"
"2017-08-01","Transporte","Tarjeta ciudadana","1009816"
"2017-08-01","Transporte","Tarjeta transporte","154106"
"2017-09-01","10","Cursos","8"
"2017-09-01","10","Cursos Munipales","52"
"2017-09-01","10","Informacion Personal","943"
"2017-09-01","10","Instalaciones Deportivas","8"
"2017-09-01","10","Renovacion Cursos","1"
"2017-09-01","Apertura contenedores orgánicos","Montevil/Nuevo Roces","5047"
"2017-09-01","Apertura contenedores orgánicos","Nuevo Gijón","708"
"2017-09-01","Apertura contenedores orgánicos","Polígono","4336"
"2017-09-01","Apertura contenedores orgánicos","Viesques","3949"
"2017-09-01","Aseos públicos","Avda Carlos Marx","565"
"2017-09-01","Aseos públicos","Avda del Llano","744"
"2017-09-01","Aseos públicos","C/ Puerto el Pontón","96"
"2017-09-01","Aseos públicos","Cerro Santa Catalina","219"
"2017-09-01","Aseos públicos","Donato Argüelles","1866"
"2017-09-01","Aseos públicos","El Rinconín","937"
"2017-09-01","Aseos públicos","Jardines de la Reina","865"
"2017-09-01","Aseos públicos","Molinón-Piles","588"
"2017-09-01","Aseos públicos","Parque de las Palmeras ","110"
"2017-09-01","Aseos públicos","Parque del Cabo San Lorenzo","690"
"2017-09-01","Aseos públicos","Paseo de Begoña","147"
"2017-09-01","Aseos públicos","Paseo del Muro, escalera 11","3924"
